Region/country/area,2022
China,86059.0
USA,17624.14
India,13462.07
Brazil,9881.81
Germany,7291.0
Japan,4642.0
Spain,4498.33
Netherlands,3938.0
Australia,3922.0
Poland,3751.0
Republic of Korea,2814.14
France,2600.0
Italy,2482.3
Chinese Taipei,2023.54
Viet Nam,1814.0
Chile,1782.16
TÃ¼rkiye,1609.8
Denmark,1418.0
Greece,1280.0
Mexico,1176.24
Sweden,1000.0
Portugal,890.0
Belgium,886.0
Israel,820.0
Qatar,800.0
Canada,771.8
Austria,765.0
United Kingdom,695.0
Switzerland,684.92
Bulgaria,673.65
United Arab Emirates,585.25
Oman,500.0
Jordan,393.8
Czechia,380.99
Lithuania,313.0
Colombia,287.52
Angola,284.0
Lebanon,250.0
Philippines,247.76
Slovenia,171.0
Pakistan,166.0
Finland,165.6
Dominican Republic,161.2
Russia,154.88
Puerto Rico,151.82
Uzbekistan,149.0
Malaysia,146.1
Estonia,140.0
Cyprus,116.48
Norway,116.0
Belarus,109.1
Kazakhstan,108.62
Tunisia,102.19
Sri Lanka,90.0
Kenya,89.57
"China, Hong Kong SAR",89.46
Armenia,89.1
Indonesia,87.84
Panama,85.82
Serbia,85.16
Singapore,84.6
Iran,83.52
Cambodia,79.92
New Zealand,65.6
Guam,61.65
Egypt,61.5
Bangladesh,57.11
Sudan,54.0
Bosnia and Herzegovina,50.95
Latvia,49.0
Moldova,45.82
Croatia,44.0
Mozambique,43.96
Luxembourg,42.0
Niger,35.0
Argentina,34.69
Burkina Faso,30.0
Syrian Arab Republic,27.0
Benin,25.0
Namibia,25.0
Somalia,23.5
Senegal,23.0
Myanmar,22.9
Nepal,20.18
Romania,20.0
Hungary,20.0
Montenegro,19.63
Malta,15.34
State of Palestine,14.0
Zimbabwe,13.31
Uruguay,12.86
South Sudan,12.78
Cuba,12.0
Algeria,12.0
El Salvador,10.17
South Africa,10.0
New Caledonia,9.76
Tonga,6.9
Kosovo*,5.6
Albania,5.6
Seychelles,5.0
Sierra Leone,5.0
Georgia,5.0
Maldives,5.0
Barbados,4.95
Iraq,4.5
Comoros,4.0
Nigeria,3.97
Mali,3.9
Guatemala,3.5
Uganda,3.04
Azerbaijan,3.0
Suriname,2.6
Afghanistan,2.02
Bahamas,1.79
Solomon Islands,1.71
Mauritania,1.5
Paraguay,1.02
Ecuador,1.0
Turks and Caicos Islands,0.72
Saudi Arabia,0.5
Fiji,0.45
Bahrain,0.35
Bolivia,0.27
Nauru,0.26
Papua New Guinea,0.24
Gambia,0.12
Timor-Leste,0.1
Honduras,0.1
Marshall Islands,0.07
Saint Vincent and the Grenadines,0.06
Jamaica,0.05
Vanuatu,0.04
Zambia,0.03
Brunei Darussalam,0.03
